,main_category,Pricing,product_name,seller_name,quantity,Discount_applicable
162521,Sports & Outdoors,42.95349411,Rell Maguro Zander 6000 Power Hendle,pandawa_p,34223.44989,Yes
1351482,Women's Apparel,48.04893291,Setcel Dewichsari (4) .s,uptofemale,37396.99591,No
1919286,Women's Shoes,45.36463654,Sperry shoes,dynn,68988.53807,No
453986,Jewellery & Accessories,10.92105592,Korean Peaked Cap Ins Fashion Baseball Cap,lyy123,63850.92027,Yes
868461,Home & Living,12.76368208,Big Red Pepper Firecrackers String Fish String Bag,yongjiangs,25144.03875,Yes
1552327,Women's Apparel,20.43891915,zrde6688 Women Casual Denim Midi Dresses,zrde6,101888.0487,Yes
1822749,Women's Apparel,16.96991563,Wkd Navy Loose Shirt - 1622,auror,96680.31982,Yes
1849278,Women's Bags,26.14846744,12.12 HOT SALE! FILA COAT ECO BAG FS3BCB5301X,fuyo,65699.32402,Yes
765472,Hobbies & Books,19.21701943,Glux (BNIS),david,91564.7892,No
230427,Men's Wear,23.84671892,Pants Men's Casual Pants Trend Of Autumn Loose,hsym,47089.40075,Yes
1644130,Women's Apparel,17.44398865,2020 Women's Short Zipper Printing Baseball Jacket,ljy33072,80043.27942,No
1057754,Miscellaneous,15.6338109,2016 Fashion popular ear studs Platinum Plated &,simplel,100096.583,Yes
1446420,Women's Shoes,14.48883929,Adidas Samba Premium 1 (free Socks),footwears,45432.29952,No
224604,Home & Living,8.189177764,Can Pay In Place 6x3 / 4 Liters Of Ph Screw (+),silada,23656.18429,No
194704,Men's Wear,17.66445824,Long Sleeve Black And White Plaid Shirt Male Loose,qjsyl,75522.73323,Yes
1743950,Women's Bags,56.3344481,Chain GUCCI LV CHANEL handbag Shoulder Bag Women's,coco,29457.20034,Yes
567505,Hobbies & Books,14.59161425,Learning Sound : Who Says Woof?,natas,17414.31154,Yes
1049401,Women's Apparel,33.38763984,Women's Fashion Plaid Casual Suit Jacket,leitogn,33230.11599,Yes
1091097,Home & Living,9.338114197,雪妃尔 萌娃娃 高档娃娃纱线 cotton yarn,tinysun,64657.00217,No
944836,Men's Wear,50.43795986,Men's Pants - 109,greenlight_,24322.56914,Yes
1516289,Women's Apparel,29.60793504,KURUNG MODEN queeny sabella,iezan,88628.87292,No
1357147,Miscellaneous,41.83328794,[PO] AUTHENTIC NEW BALANCE SHOE,bestrav,73062.03939,No
257287,Men's Wear,15.24419519,Men's Batik Shirt Original Combination Batik Shirt,gamisb,68965.24736,No
1884803,Home & Living,48.49571583,Flowers Luxury Hotel Decoration,shiyuan,20544.31574,No
558553,Kids Fashion,11.50016687,Children's Professional T-shirt Age 2 + @ 10 Years,khusaini,43529.2672,No
9352,Women's Bags,12.25682577,G757 Jelly Bag Elegant Sling Bag Import,yulir,106302.3288,Yes
402297,Men's Wear,14.31197027,Male Wide Leg Pants Loose Straight Casual Pants,zhengpanq,104004.8266,No
184007,Computers & Peripherals,52.86732638,10.1 Slim / Thin Lcd Led (b101aw06),dataor,109613.6787,No
1190368,Home & Living,175.0400796,Fibre Star - 3 Foldable Coconut Fibre Mattress,waifong,30383.49005,No
690683,Kids Fashion,12.94835159,Elmo Children's Settings Free Snapback,cariide,103603.0068,Yes
223313,Mobile & Gadgets,115.6981327,Nokia N73 (3G) Pink,waterbo,35532.39662,No
240922,Food & Beverages,12.60868658,Ferrero Hanuta Milk & Crispy Hazelnut Wafer,spre,76134.77604,No
687333,Women's Shoes,100.5385176,Mesh Breathable Retro Running Shoes,hisky9,59445.986,Yes
1607486,Home & Living,25.58601453,4pcs Drill Bits Long Rotary Files Shaping Burr Set,cityb,102210.4251,Yes
1309589,Pet Food & Supplies,7.71338883,Pet dog small yellow duck plush sound toy,petma,74549.69819,Yes
1523620,Home & Living,495.1152041,Horse Crafting Painting,chang,73827.5388,Yes
676540,Men's Shoes,51.93095317,Lion's Head Animal Leisure Plush Backpack,sweetgu,85121.68905,Yes
1214406,Home & Living,23.01824156,Close Automatic Urinal Sensor Accessories Urinal,tao93,71868.67085,Yes
1083577,"Toys, Kids & Babies",17.98128926,Mamy Poko Extra Dry S 50 | PorisMarkt,porism,12088.88154,Yes
1204067,Women's Apparel,24.30956149,Gamis Busui Soft Denim Luna By Shafeeya,shafeeyas,80866.87125,Yes
275026,Men's Wear,14.38855012,Px21 Distro Shirt,rash_,32327.00437,Yes
1960031,Women's Apparel,24.4498466,Mono Brushed Set; Yucca By Iymel Says Hijab,islamid,10300.51927,Yes
203757,Women's Apparel,29.78095858,Women's Full Cotton Pit Pajamas,abbott4,83161.39993,No
1170946,Mobile & Gadgets,8.443258549,For iPhone 7/8 Simple and stylish TPU phone case,ruizhit,68237.49657,Yes
1486680,Men's Wear,14.257559,One Piece Adult Shirt,bagja_cl,54524.26256,Yes
1377779,Home & Living,11.10918736,Stainless Steel Mixing Bowl Diameter Bolw,tryo,107514.236,No
607406,Kids Fashion,9.922225056,Children's Clothing Sweater Female Baby Korean,gongjie,69601.28716,No
1937093,Home & Living,17.4746977,1120 Arctic Fleece Winter Thicken Mattress,hzjqa,58025.20527,Yes
92094,Women's Apparel,18.85498189,Marina Tosca Dress By Ish,islamid,109454.079,Yes
1336580,Home & Living,19.74943284,"IKEA CAPITA Leg, white8 cm I Kaki",kathm,47861.75745,Yes
1578626,Women's Apparel,33.7945287,Women's Christmas Costume Suit,y211219,50594.71985,Yes
1931521,Men's Wear,18.74430106,Fashion Men's Casual Long Sleeve Hooded Sweatshirt,xfangb,19147.00624,Yes
1558337,Women's Apparel,31.14788451,Women's Korea Reflective Silver Gray Cotton Jacket,peng050,96507.34257,Yes
1273333,Women's Apparel,34.23058885,Gamis Asha Dress Jasmine By Lidiahadiwinoto,lellyind,68246.29662,Yes
686952,Women's Shoes,46.10358026,Sneackers Men's Cool Shoes,dodibandu,99407.34722,No
602466,Home Appliances,332.3592131,KDK R56SV ULTRA-LUXE REMOTE CEILING FAN,sgcrea,71470.66404,No
1775434,Women's Apparel,13.73271714,BLOUSE MUSLIMAH MURAH 🌹🌹,chuat,77025.03791,Yes
1069009,Women's Shoes,13.15055502,Women's Flat-bottomed Leather Shoes,ujy628,15821.09992,Yes
936257,Jewellery & Accessories,61.92699166,Swarovski transshipment beads 3 circles necklace,zfxy,97670.87538,No
1660356,Kids Fashion,10.17328933,Baby Tutu Dress 669 Baby Girl Clothes,victori_,99742.77889,No
543292,Home & Living,3.745757721,Mini Gift box - #Animals series,kandi,54618.42584,Yes
243025,Women's Shoes,32.78254642,Genuine cowhide tory burch wedges shoes,fennyc,88079.14252,Yes
794784,Women's Apparel,21.73071209,Azira Ori Vavani Busui Dress,iissuma,59824.81356,No
40261,Women's Apparel,11.07860843,Short Sleeve Women's Blouse (croft Bl),niefash,67476.0795,Yes
939901,Food & Beverages,11.83667772,★Red Bull★ Classic Energy Drink 4cans/pack,evergre,107489.2675,Yes
939463,Home & Living,2691.185111,GROHE 36306000 EUPHORIA F-DIGITAL SHOWER SET,asia_exce,104927.3809,No
581727,Women's Apparel,23.94093147,Hyuna Inspired Outfit,ccloset,84720.95425,Yes
1214767,Home & Living,15.98570468,Bubm Transparent Table Mat Pvc Tablecloth,qhxdljz,10022.48146,Yes
1225822,Home & Living,13.4610569,Faux Marble Customised Topper,kcottag,25201.79623,No
425873,Beauty & Personal Care,3.408465485,Nuvo 50 ml 85 ml Hand Sanitizer And 250 ml,romywu,33747.15312,No
1608923,Automotive,23.41386023,Retro Helmets. Jpn Retro Arc Pet / Bogo Glass,otka.,81977.50366,Yes
1614852,Beauty & Personal Care,15.97621087,Nail Art Hand Pillow Nail Hand Pillow Cushion,aliin.,32729.21054,No
1332773,Sports & Outdoors,137.0181727,(spun Shop) Vans Kyle Pro 2 - Black/black,spunst,43952.24442,No
1884393,Beauty & Personal Care,5.366493034,Nail care Head    x3,wawanr,59553.51295,No
1077770,Home Appliances,210.8099248,LG 25L Smart Inverter Microwave Oven MS2595DIS,ear,97067.207,No
1420841,Kids Fashion,14.04338119,Fashion Leopard Kid Led Shoes,bajujer,98382.02178,Yes
388411,Home Appliances,84.00906055,SHARP FU-888SV Compatible Hepa Filter - Hepalife,hepa,103080.9888,No
793830,Women's Bags,20.21235247,35'' DIY Crossbody Bag Strap Accessories,dedetr,43954.03929,Yes
1700275,Home & Living,11.12602593,Leather Stationary Daughter Notebook,withy,66874.31605,No
655320,Women's Apparel,21.49366377,Jasmine Embossed Robe Set,muthohar,48088.39279,Yes
1757872,Women's Apparel,13.08086939,Women's Long Sleeve Knit Coat,darling,90488.83687,No
410734,Home & Living,11.26240866,Bathroom Decoration Shower Wall Mounted Soap Dish,lame,12623.43769,Yes
487492,Jewellery & Accessories,14.5350619,Feng Shui Pearl Hair Party Hair Clip,weiyangfu,90720.4729,No
1471122,Women's Apparel,22.25693687,Women's Cotton Lace Princess Palace Pajamas,balow4,99032.28198,No
1541660,Women's Apparel,11.35998009,Emerald Voal Waterproof Laser Cut,delona,61749.79478,No
1452448,Food & Beverages,34.50315452,Ottelia Limestone Coast Pinot Gris 2016,drink,92391.6653,Yes
283194,Home & Living,13.53546002,ALFAX AL63315 Desk Organizer,boonl,99902.72066,No
1777824,Women's Apparel,14.78449591,Jeans Highwaist Collection Ismakhoerunnisa,ismakhoer,38147.83354,No
320815,Home Appliances,487.7312447,Valenti 65L Built-In Oven VO6551G,nats,87966.83348,No
589588,Women's Apparel,20.92609437,Women's Short Sleeve Cargo Set Casual Sportswear,aizhitangs,85425.83032,No
100718,Beauty & Personal Care,14.78801621,SHURAYA SOAP | ORGANIC SOAP,farrala,70338.01127,Yes
812522,Women's Apparel,9.07966493,Women's Short Chiffon mm Bottoming Shirt,fuyaoca,57906.33519,Yes
1407520,Sports & Outdoors,38.54396798,Adult's Tai Chi Latin Dance Practice Costume,search.,88551.33446,Yes
1953205,Men's Wear,21.033416,Plus Velvet Thick Coat Male Jacket,puxia,101463.3868,No
1068910,Women's Apparel,15.88037267,Azila Women's Clothing Set By Athaya Fashion Hq.,miranab,93375.22571,Yes
1181366,Home & Living,15.03210151,European High-grade Sofa Cushion Cloth Set,cangrui,36699.50642,No
1327277,Women's Apparel,72.47511682,2020 Autumn Women's Coat Cardigan Coat,zhenhu,101418.4265,No
198116,Jewellery & Accessories,18.31021248,Minus 11588 Eyeglass Frames + Antiradiation Lenses,kacamatali,59833.11355,No
1089517,Kids Fashion,11.05126312,Children's Pocket Dress Age 1 2 3 4 5 Years,mamsgr,88106.07699,No
1064062,Kids Fashion,18.47427417,Jw 217 Hayu -@ K Hoodie With Pompom Sweater,dkidzpa,103158.7187,Yes
1049548,Food & Beverages,35.77238892,Tong Garden x Shopee Brand Box,tongga,52722.01569,Yes
982091,Beauty & Personal Care,10.49405689,Nail Art Printing Plate Image Stamping Plates DIY ,hhc,40831.80753,Yes
1621874,Beauty & Personal Care,11.55722743,Aritaum Cleansing Foam,kay,50610.24312,No
1920408,Home & Living,121.0770405,Paris Tapestry Rug,galleryk,20568.40243,No
13687,"Toys, Kids & Babies",8.048911028,【01B41504】Kids DIY Paper Lantern Art & Craft,fav,61354.14562,No
1151049,Men's Wear,17.36790252,Jogger Pants 2 Tone - Jogger Lab,jogger,35214.9044,Yes
346585,Home & Living,21.46559979,Extendable Long Handle For Ceiling Fan Duster,starfis,81896.35683,No
1869520,Home & Living,13.50965819,Stretch Universal Adjustable Oxygen Cylinder Bag,xuey,19071.39266,No
430962,Men's Shoes,19.83320022,Pull Back Men's Shoes Canvas Shoes Male,nbwjt,20379.87772,Yes
1637719,Hobbies & Books,9.353305974,DO YOU KNOW? GENERAL PUBLIC KNOWLEDGE,medpo,92413.23973,Yes
602749,Women's Bags,245.436524,Authentic Tory Burch 36761 Colour-block Mini Tote,oursp,28409.16694,No
493260,Women's Apparel,21.24173064,Love Bonito - Rolyn Eyelet Crop Top,11th,19236.09337,Yes
788989,"Toys, Kids & Babies",12.80627362,COMBO iv Mist Kids - pack of 3 okqwc,norie,27598.70593,No
1504976,Home Appliances,95.80199432,ALPHA X3 WATER HEATER,sgcrea,70773.25116,Yes
1322650,Beauty & Personal Care,25.35246312,[Tree Hut] Shea Sugar Body Scrub 510g,wooje,57160.65032,Yes
126292,Home & Living,10.21466743,10 LED Multicolor Waterproof Light RGB,tinyt,49576.91204,No
607977,Home & Living,8.375490048,Spiderman 3d Foil Balloons,badutom,23071.81289,No
1567888,Beauty & Personal Care,8.037892418,MAK Cosmetic Brush Face Makeup Foundation Tool,motheran,67028.27938,Yes
516210,Women's Apparel,26.02687952,Christmas Elk Snowflake Plus Velvet Sweater,linglis,44071.05361,No
1689061,Automotive,8.39811059,Orginal Scuba Eleeya Scarf Mask (headloop),sakata_,15252.35795,No
660672,Food & Beverages,9.593586574,Chocochip Tulip 1kg Factory Pack,gritst,44917.46241,Yes
133407,Beauty & Personal Care,13.30353381,Wilton Color Dust Goldenrod,eibe,51917.29421,Yes
566116,Men's Wear,6.568833827,Sogan Trendy Batik Shirt,batik_b,73291.76311,Yes
1562281,Home & Living,8.86392127,100 Pcs Scatter ABS Imitation Pearl,xuena,47751.71018,No
738864,Home & Living,14.91433322,Picture Frame A4 size Readymade,sgframe,44162.12088,No
142034,Women's Shoes,17.24304653,Calbi Model Wedges Women's Sandals,yana3,67549.53999,Yes
1235836,Home & Living,13.01917094,20pcs Plastic Currant Pots,lhsnyd,86092.98964,Yes
185085,Beauty & Personal Care,10.89760609,Lux Body Wash Sakura Bloom 900 ml,yusran,96807.16542,No
1634644,Kids Fashion,21.81660818,"Gray, Blue And Navy Shorts - 3 Pack",motherca,57110.1893,Yes
834181,"Toys, Kids & Babies",228.3875603,Babydoes Box Baby 1711 / Baby Bed,bebelove.,59975.39091,No
795237,Men's Wear,16.75780894,⚔ Toyobo Short Sleeve Kdl,dissh,25593.89812,No
1069676,Men's Wear,16.68769354,Plus Velvet Thick Warm Underwear,shanhew,21722.99354,No
1974024,Women's Apparel,30.57063465,Women's Medium Sleeve Low Round Neck T-shirt Suit,an093,68338.48289,No
1078269,Beauty & Personal Care,3.821723859,Apple Larissa Facial Foam,dwi_r,93646.26232,No
1913670,Women's Shoes,17.57737872,Women's Elastic Thick Bottom Boots,zhenhu,38914.55916,No
1206366,Women's Apparel,20.99125414,Women's Push-up Wireless Bra Set,yinxian,25172.15975,No
1297860,Beauty & Personal Care,24.95510904,(P/O) FRESH MAKEUP & SKINCARE PRODUCTS ,weloo,42669.95285,No
1647622,Women's Apparel,74.28680655,Rachel Roy Women The Back Up Casual Trousers,kks,100164.8821,Yes
1827488,Hobbies & Books,11.2582013,Jojo's Bizarre Adventure Printed Pen Bag,wpswp,59223.44244,No
1449329,Home & Living,2.641570686,200pcs Alloy Hooks Making Threaded Eye Pins,qing,39586.16615,No
1246154,Men's Wear,11.1567355,Raglan Long Shirt Cheap Combination Phoenix,red_sk,18904.82603,No
551235,Beauty & Personal Care,5.442951526,DEL Nutrient Solution Rapid Growth Liquid,delica,84734.6899,No
653084,Home & Living,15.04748203,Hot dog sausage special barbecue net,popura,67899.25926,Yes
447292,Jewellery & Accessories,5.151574642,3pcs Spectacle cloth,pearl,23113.68592,No
26267,Mobile & Gadgets,10.5541341,Flash Drive Memory Stick USB 2.0 64GB 32GB 16GB,tanqi,51191.11481,No
983060,Women's Apparel,14.44073374,Sweater Female Long-sleeved Lapel Loose Large Size,xinranc,62513.33191,Yes
1712413,Women's Apparel,45.69759715,MANDELA EXCLUSIVE KURUNG,dressmura,19933.04632,Yes
1979607,Women's Apparel,14.38025477,Paulina Cheap Jeans Tunic,hijab_p,38393.96698,No
1248192,Computers & Peripherals,16.14484591,USB 3.1 C Converter to Ethernet LAN Adapter + 3usb,mixa,12521.34205,No
1050109,Beauty & Personal Care,27.94186261,[Miss Rudolf] Acne Removal Essense Gel 抗痘针,greensta,107971.6717,Yes
1547890,Men's Wear,21.00825344,Larusso Koko Oxford Standup Short Collar J003,larusso_,97351.14563,Yes
1567797,Women's Apparel,11.61359451,Februari Women's T-shirt,abie3,26667.5788,Yes
185175,Beauty & Personal Care,10.66235834,Nivea Men - Deep Bright Oil Clear Mud Facial Foam,tokomaju,52300.8834,No
616606,Women's Apparel,14.80596118,St Overall Monica,quennfh,57276.62064,No
1718427,Home & Living,21.29034205,Northernity Mattress Dormitory Single,gzszd,57876.70212,Yes
241653,Home & Living,20.07501795,Watch Box Decor Modern Simple Can Push Up Low Rise,yongxi,46405.35865,Yes
221421,Mobile & Gadgets,16.87335759,Mood Case (jm / Sg / V),moisan,47229.02643,No
714019,Men's Wear,27.48975334,Ethan White Long Shirt Bamboo Fabric 904 Lb,ethan_w,89503.99937,No
1012318,Mobile & Gadgets,22.44410958,Spigen iPhone 7 Case Ultra Hybrid S,moby,76935.65346,Yes
1606358,Kids Fashion,12.52090868,Bw 23 Christmas Collections Code D,angelina,17439.40757,No
1188536,Beauty & Personal Care,13.48941509,Hand Sanitizer (90ml/500ml) GERMRID,abuaq,52627.99857,No
1167742,Sports & Outdoors,27.11500173,Men's Shoes Breathable Shoes Men's Net Shoes,sun123,34952.87212,No
651499,Sports & Outdoors,17.72802659,Men's Set Anti Sai Thin Section Robe Three-piece,taobaog,107583.9922,No
18589,Beauty & Personal Care,9.93641434,Stock Clearance - Make Up item (New Items),thitda,102721.5683,No
1315237,Women's Shoes,14.13507281,Tbb Feather Bead Slippers 1604,theboutiq,15398.76775,Yes
901091,Men's Wear,6.167163793,Misti Long Shirt Abu Mulat Sarira Wisata Solo,red_sk,103868.4473,No
488895,Jewellery & Accessories,7.357530363,Crystal Rhinestone Ear Stud Earrings Heart Gift,girlfas,90727.76324,No
784527,Women's Apparel,20.36185481,Cnl Oxford Gamis,nailatus,62471.11478,No
1278469,Food & Beverages,9.143183557,Purple Rosebud Tea / Purple Rose Tea Enchantea,enchan,66706.97855,Yes
224449,Home & Living,7.294870225,Love Stirring Shape DIY Silicone Cup,shopsw,99596.92037,Yes
479566,Men's Wear,14.51884715,"Don't Fat, This Weight - Bigsize Shirt",giclo,17885.95323,Yes
1829267,Men's Wear,24.23292226,Cashew Flower Jacket Cotton Loose Hip Hop Jacket,lizzie,100642.7605,Yes
935967,Computers & Peripherals,12.70419237,Wlan Wifi Adapter Internal Laptop,alkadi,53864.50712,No
706288,Home & Living,20.79077149,Canvas Waterproof Storage Bag,qapp0,100609.2988,Yes
389961,Mobile & Gadgets,13.78732593,Fancy Flipcover Xiaomi Mi3 - Black,transga,18003.93239,Yes
1564961,Men's Wear,39.71443154,Denim Jacket Men's Slim Jacket Social Guy Handsome,djhg,105554.4501,Yes
981767,Home & Living,5.692338964,Glass Flower Hydroponic Vase Home Decor ,toyfulc,30549.225,Yes
89897,Home & Living,9.47703158,Decoration Home Door KG118 Market Christmas,feey,11687.3349,No
459700,Women's Shoes,10.07641073,2020 Plus Velvet Old Beijing Cloth Shoes,youyi,72567.6731,Yes
447616,Men's Wear,16.27573981,Premium T-shirt,grosir_a,105258.7962,No
1751854,Home & Living,18.91009276,KOMIK SHOUJO - KAYANGAN KETUA PELAJAR DIVA,liyanaa,36110.93331,No
495070,Women's Shoes,19.60117984,Chunky Jelly Gaia Glass Rights Jt01,alishas,98922.57868,Yes
447656,Men's Wear,13.63697012,Cool Tiger Image Distribution Shirt,ardhelia,41430.09227,Yes
925874,Women's Apparel,16.03611423,Banana Republic Striped Dress,lydyac,50111.35171,Yes
1921909,Automotive,9.599188779,530 Heavy Duty Motorcycles Accessories Chain Link,degrur,42665.2954,Yes
1810330,Home & Living,14.38468108,100W 12V Electronic Warning Siren Horn Loudspeaker,feilixian,52492.15886,No
1117696,Sports & Outdoors,7.225583852,10 Carabiner locks 12 x 7 mm Silver A00842,winner,64315.56388,No
1012450,Women's Apparel,13.41878655,Greet Nightgown Model: D Burgundy @ 357 / Ppk,greetnig,70939.68076,Yes
1300435,Sports & Outdoors,77.36819768,Under Armour Curry 5 Black Muliti-Color,junkui,37813.75815,No
829160,Men's Wear,16.36333854,T-shirt Is I Am Never Kurus,manguja,17578.44331,No
895622,Women's Apparel,8.209179458,all mix BUNDLE ITEM LIVE yahuuuu,mellmely,13602.70351,No
825703,Women's Shoes,20.30513346,E M O R Y Lavie 77emo2727,transb,60915.30156,No
20416,Beauty & Personal Care,131.5343393,Kose Cosme de Corte Phitotune Hydro Tuner 200ml,lijingx,37594.84549,Yes
599162,"Toys, Kids & Babies",553.9067381,CHICCO-NEXTFIT ZIP BABY CAR SEAT NEBULOUS USA,orangemuffi,50741.00594,Yes
1453120,Home & Living,42.20773404,🔥LIMITED OFFER🔥 Wash N Bright | re_store96,re_sto,37117.6296,Yes
308956,Women's Apparel,14.95042591,Women Long Sleeve Shirt Chiffon Blouse,ruiruit,70892.76435,Yes
1144225,Beauty & Personal Care,39.71966609,ME FAIRY MASK 神仙面膜,pqc,41012.99855,Yes
1990286,Women's Apparel,6.045039059,Independence Day Red And White Scuba Masks,lelyu,41797.03047,No
1412083,"Toys, Kids & Babies",17.1010434,Rain Cover Classic+,babygate,68658.98384,No
307585,Men's Wear,34.69661391,Torch Jacket Parka Gabriel - Olive,torch.ba,11130.03229,No
230550,Hobbies & Books,13.41351114,Benefit Ssq - Cravity Summer Package,dekpops,35006.73181,Yes
912172,Women's Apparel,21.6953216,Hilya Dress F Michan Gamis Batik Ethnic Shari,yusnita,50530.96972,Yes
1021463,Jewellery & Accessories,25.93712105,Marvel Heroes: Thor,jaimel,48937.47742,Yes
1867115,Men's Wear,20.09868241,Koas Men Premium Hayu To,putranov,94948.6062,Yes
1979504,Women's Shoes,23.664147,660 - 9 Fashion Women's Sandals,vip84,12844.25598,No
828370,Women's Apparel,33.67092643,Daniya Midi Dress,roragal,69967.0195,Yes
194873,Men's Shoes,15.43948443,Men's Shoes Men's Sports Shoes Casual Board Shoes,wzzf,17801.05014,Yes
757077,"Toys, Kids & Babies",14.05053136,Hairdorables Dolls Surprise girls  collect gift,snow,108303.5117,Yes
1459075,Women's Apparel,43.55300549,Malika Robe,yasmina,47850.22283,Yes
932531,Men's Wear,8.720246045,Koko Couple Father And Daughter B07,farzanak,60796.77528,Yes
861467,Beauty & Personal Care,89.69067536,Charlotte Tilbury Charlotte’s Magic Cream,danica,20822.20056,No
1202170,Women's Apparel,15.60908864,Cardigan Hooded Plus Velvet Thick Sweater,flyui,54201.63908,No
841752,Beauty & Personal Care,22.49159907,Berry Jelly Acne,femal,31450.13284,Yes
269289,Women's Apparel,46.54194301,Salira Dust Settings,dustje,63267.36454,Yes
845408,Men's Shoes,47.83856137,Men's Shoes Breathable Board Shoes Canvas Shoes,wangda,36607.72129,No
267312,Women's Apparel,22.52535687,Hasna Robe,minaol,62213.73378,No
991359,Women's Apparel,25.17597549,Hush Puppies Nix Original,amaliawatin,91375.84636,No
1280189,Jewellery & Accessories,91.96645054,Real gold live ring men's,xzhen,79321.67492,No
60923,Women's Apparel,9.836861042,2043 - Tom Tailor Vneck Pocket Shirt,auror,79319.23128,Yes
66371,Pet Food & Supplies,799.8360925,Pets 3 Color Rubber Toys Resistance to bite,cheer,16068.64205,No
320987,Women's Shoes,9.48670555,Mk 08 Hells Jelly Thumb For Women,ahmadlut,96973.00732,No
1756029,Home & Living,8.917980848,无花果枝条 Keratan Tin ☆ Fig Tree Cutting,mymarc,97205.41507,Yes
1849379,Women's Shoes,42.0275041,Piero Vamos Men's Sneakers,mychips,55023.08795,No
481504,Beauty & Personal Care,10.8614154,【US】Revlon ColorSilk Hair Color Hair Dye 41#,lioncosme,58430.80079,Yes
1358258,Automotive,15.81057406,Universal Ninja Red Ferari Fender,wafyadr,38597.69821,Yes
41799,Home & Living,16.06249573,50pcs Brown Lunchbox Kraft Lunchbox 15*10.5*4.6cm,rockefe,20579.23307,No
1232017,Food & Beverages,6.884613177,Bontuna Special Pay At The Home Use J Burgundy; T,mastersi,108788.8524,Yes
669809,Home & Living,19.60446032,Creative Small Daisy Ceramic Cup,lnwdy,20500.74911,No
1128850,Sports & Outdoors,17.72707747,TSLA Yoga Pants 5Colors Pilates Fitness Leggings,kyc3,20136.90731,No
1638283,Beauty & Personal Care,38.05141058,Golden Viera Soap 10pc (1 Box),wdycosm,35385.84883,No
505299,Home & Living,17.04571198,Ice cooler pail ?READY STOCK ON KL ?,maytham,67714.79423,No
1519780,Home & Living,17.89213365,Thickened Large Storage Box Clothes Storage Box,qq123,106201.1598,No
1336715,Women's Apparel,24.41088444,Mutia Settings,felicia,39662.91705,Yes
172869,Home & Living,80.56511364,Internal Gear Operated Livingroom Office Clock,fuku,66795.16691,No
1901854,Men's Wear,14.1122644,Men's Long-sleeved T-shirt Cotton Autumn Shirt,quanzhouj,36254.63057,No
393599,Hobbies & Books,20.26695061,Precious Moments,elain,65231.61572,No
1998013,Women's Shoes,11.28804556,[Spot] New style sandals and slippers women,wxwj,84111.01317,Yes
669371,Women's Shoes,17.91668039,Plus Velvet Thick Bottom Anti-slip Warm Slippers,shdy,84866.5873,Yes
755261,Home & Living,12.2828083,Nordic Ins Dried Flower Glass Vase,bcppg,15758.39161,Yes
917073,Health & Wellness,16.38483988,Hand Sanitizer 1 Liter / 1000ml Liquid M Semi Gel,alvinamu,48999.92108,Yes
1443466,Automotive,7.023213113,✸66,bestch,38912.42146,Yes
1989784,Watches,144.6206772,Casio 4509 Fashion Watch 100% Original,yaoh,28513.14698,No
132413,Women's Apparel,14.83863765,Women's Short Sleeve Casual Thick Casual Pants,shanxiji,66034.08981,Yes
839480,Women's Shoes,33.29629155,Martin Boots British Style Short Tube Plus Velvet,zhangsha,55934.89206,No
745031,Home & Living,11.59334892,Apta + Chosfit Rs Green Tea 180 Gr,rumahseh,66366.66797,No
1386906,Women's Bags,16.11167329,Women's Acrylic Transparent Mini Banquet Clutch,weley,63487.4469,No
1405853,Beauty & Personal Care,24.07842156,Antonio Banderas Seduction in Black for Men 100ml,ilon,42451.94945,Yes
1906380,Food & Beverages,21.30499034,Grants Finest 20CL,theliq,88952.84837,Yes
674956,Women's Bags,33.40920134,Cayla Satchel By Myhayu Ac,nbelsaut,104175.0116,Yes
1088715,Men's Wear,20.0290025,Koko Hanif Adult Original By. Riskirich,ukhuwwah_co,12027.01223,Yes
269408,Women's Bags,164.4565306,March Jacobs Cross body hand bag,beiq,61128.5921,No
345788,Kids Fashion,13.01898962,Green Flower Ruffle Kids Tops,elleak,85318.13895,Yes
566177,Women's Apparel,11.08164707,Meteran Embroidery Cotton Fabric,mahak,57244.5501,No
1860357,Home & Living,34.30489369,Floormat,sicari,55265.89544,Yes
1023669,Women's Shoes,35.9539017,Plus Velvet Shoes Sports Leather White Shoes,youyi,52805.02424,No
1166077,Women's Apparel,9.231974051,Princess Embroidery Jumbo Tunic,butikbaj,16903.45165,Yes
286067,Women's Shoes,11.87896514,Rain Shoe Cover With Reflector - 2569,ac_hard,99764.23797,Yes
1390411,Women's Apparel,37.23640213,Women's Korean Long Sleeve Cotton Jacket,ct520,82068.57247,Yes
1743558,Kids Fashion,45.07877626,Christmas Dress Autumn Frozen Anna Princess Dress,xww5,91406.85207,No
1568838,Home & Living,9.53562212,Lucas Papaw Ointment 25 Gr Or 75 Gr,drcare,88358.74844,Yes
61895,Jewellery & Accessories,4.406130451,Korea Star Silver Necklace Wish Rhinestone,sweetj,70465.42817,Yes
321113,Home Appliances,385.4248272,FARFALLA FWC-JC33 WINE COOLER 40L,sgcrea,32792.66826,No
139948,Food & Beverages,62.13295299,Inner Matcha Starter Kit,inner,67389.04529,No
390011,Women's Apparel,13.87118299,Women's Spring Ice Silk Knit V-neck Bottom Shirt,xiongxi,15490.9042,Yes
355131,Home & Living,9.195669501,🌠5x 0.8mm Mini carbide PCB drill bit,rueyh,47858.0761,No
575182,Men's Wear,22.58775236,Tai Chi Men's Tai Chi T-shirt,xhc00,60459.53442,Yes
